MOL_1,MOL_2,logV
C=CC(Cl)CCl,CCO,-0.0514906595635945
C=CC(Cl)CCl,CCO,
C=CC(OC)=O,CCO,-0.35
C=CC(OC)=O,CCO,
C=CC1=CC=C(CC)C=C1,CCO,-0.0034009614300524
C=CC1=CC=C(CC)C=C1,CCO,
C=CC1CCCCC1,CCO,-0.1545719837033491
C=CC1CCCCC1,CCO,
C=CCC#N,CCO,-0.305696444709409
C=CCC#N,CCO,
C=CCC(C)C,CCO,-0.5866591316947496
C=CCC(C)C,CCO,
C=CCC(C)CC,CCO,-0.4566050572052595
C=CCC(C)CC,CCO,
C=CCC(C)CCC,CCO,-0.3445219066424026
C=CCC(C)CCC,CCO,
C=CCC=C,CCO,-0.7087312547135146
C=CCC=C,CCO,
C=CCC=CC,CCO,-0.6125676470040584
C=CCC=CC,CCO,
C=CCCC(=O)C,CCO,-0.2790765031013357
C=CCCC(=O)C,CCO,
C=CCCC(C)C,CCO,-0.5002372478988459
C=CCCC(C)C,CCO,
C=CCCCC(C)C,CCO,-0.4133755472276688
C=CCCCC(C)C,CCO,
C=CCCCCC(C)C,CCO,-0.3269170323339558
C=CCCCCC(C)C,CCO,
C=CCCCCCC(C)C,CCO,-0.2415589769891517
C=CCCCCCC(C)C,CCO,
C=CCCCCCCC=C,CCO,-0.1898254547404722
C=CCCCCCCC=C,CCO,
C=CCCCCCCCC,CCO,-0.1170384022302419
C=CCCCCCCCC,CCO,
C=CCCCCCCCCC,CCO,-0.0064736513339615
C=CCCCCCCCCC,CCO,
C=CCCCCCCCCCCCCC,CCO,0.3582468254357711
C=CCCCCCCCCCCCCC,CCO,
C=CCN,CCO,-0.4301821527013768
C=CCN,CCO,
C=CCN=C=S,CCN(CC)c1ccccc1,0.1832698436828047
C=CCN=C=S,CCN(CC)c1ccccc1,0.14917331644860693
C=CCN=C=S,CCN(CC)c1ccccc1,0.11410268329765678
C=CCN=C=S,CCN(CC)c1ccccc1,0.07788710050890835
C=CCN=C=S,CCN(CC)c1ccccc1,0.0401752390939502
C=CCN=C=S,CCN(CC)c1ccccc1,0.0030294705536180575
C=CCN=C=S,CCN(CC)c1ccccc1,-0.03208028048501254
C=CCN=C=S,CCN(CC)c1ccccc1,-0.06701917807680184
C=CCN=C=S,CCN(CC)c1ccccc1,-0.10513034325474746
C=CCN=C=S,CCNc1ccccc1,0.17140037361388932
C=CCN=C=S,CCNc1ccccc1,0.3372383591933902
C=CCN=C=S,CCNc1ccccc1,0.5350348617261047
C=CCN=C=S,CCNc1ccccc1,0.757161546888965
C=CCN=C=S,CCNc1ccccc1,1.0296301792282532
C=CCN=C=S,CCNc1ccccc1,1.38085966802165
C=CCN=C=S,CCNc1ccccc1,0.7157671185577499
C=CCN=C=S,CCNc1ccccc1,0.33860729999643735
C=CCN=C=S,CCNc1ccccc1,0.09315944788677094
C=CCN=C=S,CCNc1ccccc1,-0.10651142747729683
C=CCN=C=S,CCNc1ccccc1,-0.22907813320328044
C=CCN=C=S,CN(C)c1ccccc1,0.08026562733980862
C=CCN=C=S,CN(C)c1ccccc1,0.05105363640216351
C=CCN=C=S,CN(C)c1ccccc1,0.02268083152807735
C=CCN=C=S,CN(C)c1ccccc1,-0.004757164522927766
C=CCN=C=S,CN(C)c1ccccc1,-0.03136054446410571
C=CCN=C=S,CN(C)c1ccccc1,-0.05759360903861371
C=CCN=C=S,CN(C)c1ccccc1,-0.08413980797591651
C=CCN=C=S,CN(C)c1ccccc1,-0.10967591048230627
C=CCN=C=S,CN(C)c1ccccc1,-0.13267264041066532
C=CCN=C=S,CN(C)c1ccccc1,-0.15390415958278755
C=CCN=C=S,CN(C)c1ccccc1,-0.17327747983100786
C=CCN=C=S,NCCN,-0.11855827805860684
C=CCN=C=S,NCCN,0.29734609667507506
C=CCN=C=S,NCCN,0.6051143657201599
C=CCN=C=S,NCCN,0.909167741165898
C=CCN=C=S,NCCN,1.4967685556529895
C=CCN=C=S,NCCN,2.2410040436518703
C=CCN=C=S,NCCN,3.401753556095334
C=CCN=C=S,NCCN,4.06502565033343
C=CCN=C=S,NCCN,2.069078902515288
C=CCN=C=S,NCCN,1.229742897980699
C=CCN=C=S,NCCN,-0.22767829327708022
C=CCNCC=C,CCO,-0.1616225105692005
C=CCNCC=C,CCO,
C=CCO,O,-0.0501222959631252
C=CCO,O,0.0801186301896017
C=CCO,O,0.13380845215325385
C=CCO,O,0.13610089829103578
C=CCO,O,0.11838612832312279
C=CCO,O,0.09554348587088213
C=CCO,O,0.07493919837003184
C=CCO,O,0.052054423137524564
C=CCO,O,0.031899859974564564
C=CCO,O,0.013180718063020758
C=CCO,O,-0.005591689070252037
C=CCOC(=O)/C=C\C(=O)OCC=C,CCO,0.5979341808400719
C=CCOC(=O)/C=C\C(=O)OCC=C,CCO,
C=CCOC(=O)C=C,CCO,-0.1836297483374379
C=CCOC(=O)C=C,CCO,
C=CCOCC1(OC1),CCO,-0.2135499652230233
C=CCOCC1(OC1),CCO,
C=CCOCC=C,CCO,-0.3804448263460812
C=CCOCC=C,CCO,
C=CCSCC=C,CCO,-0.3581521839691142
C=CCSCC=C,CCO,
C=COC(=O),CCO,-0.4410599354783017
C=COC(=O),CCO,
C=COC(=O)CC,CCO,-0.3061110808524136
C=COC(=O)CC,CCO,
C=COC=C,CCO,-0.695613450456068
C=COC=C,CCO,
C=C[Si](C)(Cl)Cl,CCO,-0.3080204824784354
C=C[Si](C)(Cl)Cl,CCO,
C=C[Si](Cl)(Cl)Cl,CCO,-0.3043750488585735
C=C[Si](Cl)(Cl)Cl,CCO,
C=C[Si](OC)(OC)OC,CCO,-0.2630559674144408
C=C[Si](OC)(OC)OC,CCO,
C=C[Si](OCCOC)(OCCOC)OCCOC,CCO,0.3878551776606825
C=C[Si](OCCOC)(OCCOC)OCCOC,CCO,
C=Cc1c(C)cccc1,CCO,-0.0554682774448675
C=Cc1c(C)cccc1,CCO,
C=Cc1cc(C)ccc1,CCO,-0.0971866910331966
C=Cc1cc(C)ccc1,CCO,
C=Cc1ccc(C(C)(C)C)cc1,CCO,0.0878645933109961
C=Cc1ccc(C(C)(C)C)cc1,CCO,
C=Cc1ccc(C)cc1,CCO,-0.105269592295952
C=Cc1ccc(C)cc1,CCO,
C=Cc1ccccc1,BrC(Br)Br,0.2678442818007875
C=Cc1ccccc1,BrC(Br)Br,0.23422895845750782
C=Cc1ccccc1,BrC(Br)Br,0.20042435114823356
C=Cc1ccccc1,BrC(Br)Br,0.1633135680833339
C=Cc1ccccc1,BrC(Br)Br,0.12338445134017462
C=Cc1ccccc1,BrC(Br)Br,0.08089010369723003
C=Cc1ccccc1,BrC(Br)Br,0.036494576705633004
C=Cc1ccccc1,BrC(Br)Br,-0.00721162654381061
C=Cc1ccccc1,BrC(Br)Br,-0.04795097519799544
C=Cc1ccccc1,BrC(Br)Br,-0.09249535531529995
C=Cc1ccccc1,BrC(Br)Br,-0.1779897852440163
C=Cc1ccccc1,C1CCOC1,-0.357165097019966
C=Cc1ccccc1,C1CCOC1,-0.3224817711148731
C=Cc1ccccc1,C1CCOC1,-0.2897693429409671
C=Cc1ccccc1,C1CCOC1,-0.2622029149471071
C=Cc1ccccc1,C1CCOC1,-0.23587162292016106
C=Cc1ccccc1,C1CCOC1,-0.2162636871592153
C=Cc1ccccc1,C1CCOC1,-0.1961289395321547
C=Cc1ccccc1,C1CCOC1,-0.18255311435217003
C=Cc1ccccc1,C1CCOC1,-0.17192364647989072
C=Cc1ccccc1,C1CCOC1,-0.170997171598697
C=Cc1ccccc1,C1CCOC1,-0.19199921246802865
C=Cc1ccccc1,C1COCCO1,-0.00043451177401764344
C=Cc1ccccc1,C1COCCO1,-0.018873709011711263
C=Cc1ccccc1,C1COCCO1,-0.03633777575137526
C=Cc1ccccc1,C1COCCO1,-0.05125193765063362
C=Cc1ccccc1,C1COCCO1,-0.06455005022680428
C=Cc1ccccc1,C1COCCO1,-0.08008109850496772
C=Cc1ccccc1,C1COCCO1,-0.09557856824876361
C=Cc1ccccc1,C1COCCO1,-0.11095564701263254
C=Cc1ccccc1,C1COCCO1,-0.1275815621453451
C=Cc1ccccc1,C1COCCO1,-0.1445321232236032
C=Cc1ccccc1,C1COCCO1,-0.20551195334083036
C=Cc1ccccc1,CC(=O)N(C)C,-0.0564553526646319
C=Cc1ccccc1,CC(=O)N(C)C,-0.057983903324653585
C=Cc1ccccc1,CC(=O)N(C)C,-0.05831994293237397
C=Cc1ccccc1,CC(=O)N(C)C,-0.05891781599272675
C=Cc1ccccc1,CC(=O)N(C)C,-0.06302587867251787
C=Cc1ccccc1,CC(=O)N(C)C,-0.06653687998935355
C=Cc1ccccc1,CC(=O)N(C)C,-0.07477132583373479
C=Cc1ccccc1,CC(=O)N(C)C,-0.08515657792347098
C=Cc1ccccc1,CC(=O)N(C)C,-0.09967667986203053
C=Cc1ccccc1,CC(=O)N(C)C,-0.12307283459146805
C=Cc1ccccc1,CC(=O)N(C)C,-0.17798838908209613
C=Cc1ccccc1,CCCCCC,-0.5449254096248262
C=Cc1ccccc1,CCCCCC,-0.5206868209153851
C=Cc1ccccc1,CCCCCC,-0.4956850682282464
C=Cc1ccccc1,CCCCCC,-0.4628387722533985
C=Cc1ccccc1,CCCCCC,-0.4349475124480051
C=Cc1ccccc1,CCCCCC,-0.40052347702705604
C=Cc1ccccc1,CCCCCC,-0.362818350407273
C=Cc1ccccc1,CCCCCC,-0.32044153533504854
C=Cc1ccccc1,CCCCCC,-0.2731539012253191
C=Cc1ccccc1,CCCCCC,-0.2219570472772927
C=Cc1ccccc1,CCCCCC,-0.1780025762393546
C=Cc1ccccc1,CCCCCCC,-0.4341650095910317
C=Cc1ccccc1,CCCCCCC,-0.4219664049480591
C=Cc1ccccc1,CCCCCCC,-0.407029071731547
C=Cc1ccccc1,CCCCCCC,-0.3912714320902723
C=Cc1ccccc1,CCCCCCC,-0.37063479058201604
C=Cc1ccccc1,CCCCCCC,-0.3505089398394565
C=Cc1ccccc1,CCCCCCC,-0.3242345538511902
C=Cc1ccccc1,CCCCCCC,-0.2940206359781176
C=Cc1ccccc1,CCCCCCC,-0.26031550196291037
C=Cc1ccccc1,CCCCCCC,-0.22103897763980784
C=Cc1ccccc1,CCCCCCC,-0.17800257623935464
C=Cc1ccccc1,CCCCCCCC,-0.3388937973438702
C=Cc1ccccc1,CCCCCCCC,-0.33625113742433094
C=Cc1ccccc1,CCCCCCCC,-0.33379218822235357
C=Cc1ccccc1,CCCCCCCC,-0.33150361394811245
C=Cc1ccccc1,CCCCCCCC,-0.3253042001443967
C=Cc1ccccc1,CCCCCCCC,-0.31538887277803623
C=Cc1ccccc1,CCCCCCCC,-0.2979216305284347
C=Cc1ccccc1,CCCCCCCC,-0.2797545631183093
C=Cc1ccccc1,CCCCCCCC,-0.257946106310339
C=Cc1ccccc1,CCCCCCCC,-0.23146209999743753
C=Cc1ccccc1,CCCCCCCC,-0.19931093329772284
C=Cc1ccccc1,CCCCCCCCC,-0.20843163411493304
C=Cc1ccccc1,CCCCCCCCC,-0.22048676645349832
C=Cc1ccccc1,CCCCCCCCC,-0.23095335131804592
C=Cc1ccccc1,CCCCCCCCC,-0.23542042989941492
C=Cc1ccccc1,CCCCCCCCC,-0.23858644085019784
C=Cc1ccccc1,CCCCCCCCC,-0.23781151161070901
C=Cc1ccccc1,CCCCCCCCC,-0.23597956262374062
C=Cc1ccccc1,CCCCCCCCC,-0.22730419955823292
C=Cc1ccccc1,CCCCCCCCC,-0.21720822973853463
C=Cc1ccccc1,CCCCCCCCC,-0.20112887716269193
C=Cc1ccccc1,CCCCCCCCC,-0.17800257623935464
C=Cc1ccccc1,CCCCCCCCCC,-0.10437701089795352
C=Cc1ccccc1,CCCCCCCCCC,-0.12511383001136275
C=Cc1ccccc1,CCCCCCCCCC,-0.13995246973892686
C=Cc1ccccc1,CCCCCCCCCC,-0.15357819618057064
C=Cc1ccccc1,CCCCCCCCCC,-0.16664404260622567
C=Cc1ccccc1,CCCCCCCCCC,-0.17860949516214222
C=Cc1ccccc1,CCCCCCCCCC,-0.1886663697031233
C=Cc1ccccc1,CCCCCCCCCC,-0.1943824822471072
C=Cc1ccccc1,CCCCCCCCCC,-0.19660726143936205
C=Cc1ccccc1,CCCCCCCCCC,-0.18796176458050476
C=Cc1ccccc1,CCCCCCCCCC,-0.17800257623935464
C=Cc1ccccc1,CCCCCCCCCCCC,0.08649726206136164
C=Cc1ccccc1,CCCCCCCCCCCC,0.059323026951870306
C=Cc1ccccc1,CCCCCCCCCCCC,0.024512601995640742
C=Cc1ccccc1,CCCCCCCCCCCC,-0.0066116490950825545
C=Cc1ccccc1,CCCCCCCCCCCC,-0.03610484002659031
C=Cc1ccccc1,CCCCCCCCCCCC,-0.06673890957994146
C=Cc1ccccc1,CCCCCCCCCCCC,-0.09135938648556051
C=Cc1ccccc1,CCCCCCCCCCCC,-0.11338502031838708
C=Cc1ccccc1,CCCCCCCCCCCC,-0.13763506157711272
C=Cc1ccccc1,CCCCCCCCCCCC,-0.1590347126439648
C=Cc1ccccc1,CCCCCCCCCCCC,-0.17800257623935464
C=Cc1ccccc1,CCCCCCO,0.5396852957720418
C=Cc1ccccc1,CCCCCCO,0.43300431348757634
C=Cc1ccccc1,CCCCCCO,0.34022123884258776
C=Cc1ccccc1,CCCCCCO,0.23956135800257894
C=Cc1ccccc1,CCCCCCO,0.16084901755337785
C=Cc1ccccc1,CCCCCCO,0.07399398000617019
C=Cc1ccccc1,CCCCCCO,0.02587803151249558
C=Cc1ccccc1,CCCCCCO,-0.04310217290368514
C=Cc1ccccc1,CCCCCCO,-0.07298098823467467
C=Cc1ccccc1,CCCCCCO,-0.1269503979461739
C=Cc1ccccc1,CCCCCCO,-0.17820690207045384
C=Cc1ccccc1,CCCCCO,0.47614251115130296
C=Cc1ccccc1,CCCCCO,0.39177633277899865
C=Cc1ccccc1,CCCCCO,0.2801090307701949
C=Cc1ccccc1,CCCCCO,0.14994682444172125
C=Cc1ccccc1,CCCCCO,0.06836953792115019
C=Cc1ccccc1,CCCCCO,0.0026107210925624355
C=Cc1ccccc1,CCCCCO,-0.04809782812803434
C=Cc1ccccc1,CCCCCO,-0.10164448423322174
C=Cc1ccccc1,CCCCCO,-0.13386544184840216
C=Cc1ccccc1,CCCCCO,-0.1625438738717044
C=Cc1ccccc1,CCCCCO,-0.1780025762393546
C=Cc1ccccc1,CCCCCOC(C)=O,-0.10292299679057967
C=Cc1ccccc1,CCCCCOC(C)=O,-0.09607754267462376
C=Cc1ccccc1,CCCCCOC(C)=O,-0.08711601352433097
C=Cc1ccccc1,CCCCCOC(C)=O,-0.07705615925762072
C=Cc1ccccc1,CCCCCOC(C)=O,-0.06583635489188795
C=Cc1ccccc1,CCCCCOC(C)=O,-0.05339334410028932
C=Cc1ccccc1,CCCCCOC(C)=O,-0.03966387055598145
C=Cc1ccccc1,CCCCCOC(C)=O,-0.02458467793212099
C=Cc1ccccc1,CCCCCOC(C)=O,-0.008092509901864551
C=Cc1ccccc1,CCCCCOC(C)=O,0.009875889861631206
C=Cc1ccccc1,CCCCCOC(C)=O,0.02938377768520964
C=Cc1ccccc1,CCCCO,0.34942940535762185
C=Cc1ccccc1,CCCCO,0.25414728044438145
C=Cc1ccccc1,CCCCO,0.17095153941082647
C=Cc1ccccc1,CCCCO,0.08908090954685435
C=Cc1ccccc1,CCCCO,0.020872193894578978
C=Cc1ccccc1,CCCCO,-0.04167435464279863
C=Cc1ccccc1,CCCCO,-0.0780475377402382
C=Cc1ccccc1,CCCCO,-0.12146227471127669
C=Cc1ccccc1,CCCCO,-0.1478579561879273
C=Cc1ccccc1,CCCCO,-0.16971327620072946
C=Cc1ccccc1,CCCCO,-0.1774328590788819
C=Cc1ccccc1,CCO,-0.005847190565163779
C=Cc1ccccc1,CCO,-0.03373324541458131
C=Cc1ccccc1,CCO,-0.06780495204045359
C=Cc1ccccc1,CCO,-0.10922336207892837
C=Cc1ccccc1,CCO,-0.13266919781872294
C=Cc1ccccc1,CCO,-0.14831084273242234
C=Cc1ccccc1,CCO,-0.1561465491429207
C=Cc1ccccc1,CCO,-0.16148214502142885
C=Cc1ccccc1,CCO,-0.1650528361323091
C=Cc1ccccc1,CCO,-0.17035425508766203
C=Cc1ccccc1,CCO,-0.1774328590788819
C=Cc1ccccc1,CN(C)C=O,-0.11518129134796529
C=Cc1ccccc1,CN(C)C=O,-0.10853118492262738
C=Cc1ccccc1,CN(C)C=O,-0.10177956688406792
C=Cc1ccccc1,CN(C)C=O,-0.09672360529912205
C=Cc1ccccc1,CN(C)C=O,-0.09539761087827782
C=Cc1ccccc1,CN(C)C=O,-0.09557696388065685
C=Cc1ccccc1,CN(C)C=O,-0.09756097534078834
C=Cc1ccccc1,CN(C)C=O,-0.10208571197099923
C=Cc1ccccc1,CN(C)C=O,-0.11350653155328262
C=Cc1ccccc1,CN(C)C=O,-0.1333987420049291
C=Cc1ccccc1,CN(C)C=O,-0.1779883890820961
C=Cc1ccccc1,CO,-0.29855993319894675
C=Cc1ccccc1,CO,-0.25845657934319566
C=Cc1ccccc1,CO,-0.23370152966647834
C=Cc1ccccc1,CO,-0.21609175770366593
C=Cc1ccccc1,CO,-0.20311676332504808
C=Cc1ccccc1,CO,-0.19708632134242815
C=Cc1ccccc1,CO,-0.19346671400470938
C=Cc1ccccc1,CO,-0.19019336278215276
C=Cc1ccccc1,CO,-0.18471524872128936
C=Cc1ccccc1,CO,-0.18038867186222307
C=Cc1ccccc1,CO,-0.1774328590788819
C=Cc1ccccc1,CS(C)=O,0.19807141640576997
C=Cc1ccccc1,CS(C)=O,0.14895035134424894
C=Cc1ccccc1,CS(C)=O,0.10532875798810601
C=Cc1ccccc1,CS(C)=O,0.059050285398630956
C=Cc1ccccc1,CS(C)=O,0.02569732815759138
C=Cc1ccccc1,CS(C)=O,7.489236175856236e-05
C=Cc1ccccc1,CS(C)=O,-0.02818528342032351
C=Cc1ccccc1,CS(C)=O,-0.06024845106988941
C=Cc1ccccc1,CS(C)=O,-0.09957770667515026
C=Cc1ccccc1,CS(C)=O,-0.14204421066023495
C=Cc1ccccc1,CS(C)=O,-0.19199921246802865
C=Cc1ccccc1,ClC(Cl)Cl,-0.27209903920034034
C=Cc1ccccc1,ClC(Cl)Cl,-0.2539310623085825
C=Cc1ccccc1,ClC(Cl)Cl,-0.23607492098934638
C=Cc1ccccc1,ClC(Cl)Cl,-0.21919566051286585
C=Cc1ccccc1,ClC(Cl)Cl,-0.20350215738177754
C=Cc1ccccc1,ClC(Cl)Cl,-0.1900629234939973
C=Cc1ccccc1,ClC(Cl)Cl,-0.17629466648991196
C=Cc1ccccc1,ClC(Cl)Cl,-0.16544778215725178
C=Cc1ccccc1,ClC(Cl)Cl,-0.15511619357027567
C=Cc1ccccc1,ClC(Cl)Cl,-0.16269234748736458
C=Cc1ccccc1,ClC(Cl)Cl,-0.1779897852440163
CC#CC,CCO,-0.6803544520756657
CC#CC,CCO,
CC#CC=C,CCO,-0.6152429075118924
CC#CC=C,CCO,
CC#CCC,CCO,-0.6281493476723372
CC#CCC,CCO,
CC#CCCC,CCO,-0.400099221075646
CC#CCCC,CCO,
CC#N,C1CCOC1,-0.38878187609100545
CC#N,C1CCOC1,-0.40301923101532117
CC#N,C1CCOC1,-0.41781145231643796
CC#N,C1CCOC1,-0.43320229025080226
CC#N,C1CCOC1,-0.4491671966443064
CC#N,C1CCOC1,-0.4656773416799508
CC#N,C1CCOC1,-0.4819460095988523
CC#N,C1CCOC1,-0.4972420651013244
CC#N,C1CCOC1,-0.5101488490046134
CC#N,C1CCOC1,-0.5191870666144583
CC#N,C1CCOC1,-0.5221955660191644
CC#N,C1COCCO1,-0.025411485929006862
CC#N,C1COCCO1,-0.06999191986804666
CC#N,C1COCCO1,-0.1171643490054495
CC#N,C1COCCO1,-0.166925206389924
CC#N,C1COCCO1,-0.2215756055044611
CC#N,C1COCCO1,-0.2804151704424447
CC#N,C1COCCO1,-0.3385022556622745
CC#N,C1COCCO1,-0.3904168028476227
CC#N,C1COCCO1,-0.4353795878243697
CC#N,C1COCCO1,-0.47550240530299737
CC#N,C1COCCO1,-0.5221204415621092
CC#N,C=C(C)C(=O)OC,-0.30277735616184803
CC#N,C=C(C)C(=O)OC,-0.31032135088304946
CC#N,C=C(C)C(=O)OC,-0.32060520920441915
CC#N,C=C(C)C(=O)OC,-0.3335439492898219
CC#N,C=C(C)C(=O)OC,-0.34913066251168806
CC#N,C=C(C)C(=O)OC,-0.3672050761117043
CC#N,C=C(C)C(=O)OC,-0.3880315248136834
CC#N,C=C(C)C(=O)OC,-0.4114591401235522
CC#N,C=C(C)C(=O)OC,-0.4375721045609491
CC#N,C=C(C)C(=O)OC,-0.4667339462358536
CC#N,C=C(C)C(=O)OC,-0.49890299222827955
CC#N,C=C(C)C(=O)OCC,-0.2697193035770014
CC#N,C=C(C)C(=O)OCC,-0.2816870125811273
CC#N,C=C(C)C(=O)OCC,-0.2958144366310714
CC#N,C=C(C)C(=O)OCC,-0.3121265278886075
CC#N,C=C(C)C(=O)OCC,-0.3306972291913679
CC#N,C=C(C)C(=O)OCC,-0.3516298222481462
CC#N,C=C(C)C(=O)OCC,-0.37506625260770543
CC#N,C=C(C)C(=O)OCC,-0.40125287180847924
CC#N,C=C(C)C(=O)OCC,-0.43039077743944587
CC#N,C=C(C)C(=O)OCC,-0.46279908032144795
CC#N,C=C(C)C(=O)OCC,-0.49890299222827955
CC#N,C=C(C)C(=O)OCCCC,-0.1215658109373676
CC#N,C=C(C)C(=O)OCCCC,-0.14459602138044833
CC#N,C=C(C)C(=O)OCCCC,-0.16966370778390324
CC#N,C=C(C)C(=O)OCCCC,-0.19715421817621015
CC#N,C=C(C)C(=O)OCCCC,-0.22731020769272892
CC#N,C=C(C)C(=O)OCCCC,-0.26054222488524803
CC#N,C=C(C)C(=O)OCCCC,-0.29736167391042007
CC#N,C=C(C)C(=O)OCCCC,-0.33846186184066107
CC#N,C=C(C)C(=O)OCCCC,-0.3848092386158044
CC#N,C=C(C)C(=O)OCCCC,-0.43762630796110524
CC#N,C=C(C)C(=O)OCCCC,-0.49890299222827944
CC#N,C=CC(=O)OC,-0.3933578303199409
CC#N,C=CC(=O)OC,-0.4070955903806061
CC#N,C=CC(=O)OC,-0.4202699441353935
CC#N,C=CC(=O)OC,-0.4328320756382416
CC#N,C=CC(=O)OC,-0.4445193540000168
CC#N,C=CC(=O)OC,-0.4552995937862623
CC#N,C=CC(=O)OC,-0.46483464148685677
CC#N,C=CC(=O)OC,-0.4730487079817139
CC#N,C=CC(=O)OC,-0.47986831789134854
CC#N,C=CC(=O)OC,-0.48516887619422233
CC#N,C=CC(=O)OC,-0.4888625032804161
CC#N,C=CC(=O)OC(C)(C)C,-0.1339502171626432
CC#N,C=CC(=O)OC(C)(C)C,-0.16459437651268918
CC#N,C=CC(=O)OC(C)(C)C,-0.1956000297570308
CC#N,C=CC(=O)OC(C)(C)C,-0.22756267034889507
CC#N,C=CC(=O)OC(C)(C)C,-0.2610210958137948
CC#N,C=CC(=O)OC(C)(C)C,-0.2962881847669849
CC#N,C=CC(=O)OC(C)(C)C,-0.3335274572776606
CC#N,C=CC(=O)OC(C)(C)C,-0.3725849287415172
CC#N,C=CC(=O)OC(C)(C)C,-0.4126478396218165
CC#N,C=CC(=O)OC(C)(C)C,-0.45247013069525427
CC#N,C=CC(=O)OC(C)(C)C,-0.4888625032804161
CC#N,C=CC(=O)OCC,-0.324194410216477
CC#N,C=CC(=O)OCC,-0.34482127572585686
CC#N,C=CC(=O)OCC,-0.36438783374921796
CC#N,C=CC(=O)OCC,-0.3834539064372384
CC#N,C=CC(=O)OCC,-0.40193561594872834
CC#N,C=CC(=O)OCC,-0.4199537734988515
CC#N,C=CC(=O)OCC,-0.437288466574651
CC#N,C=CC(=O)OCC,-0.45367560076608093
CC#N,C=CC(=O)OCC,-0.4684368337076073
CC#N,C=CC(=O)OCC,-0.48063786255681246
CC#N,C=CC(=O)OCC,-0.48886250328041614
CC#N,C=CC(=O)OCCCC,-0.12094212141298911
CC#N,C=CC(=O)OCCCC,-0.15168196040435922
CC#N,C=CC(=O)OCCCC,-0.18309717834383288
CC#N,C=CC(=O)OCCCC,-0.21566149253287925
CC#N,C=CC(=O)OCCCC,-0.24985590531861965
CC#N,C=CC(=O)OCCCC,-0.28592451873659214
CC#N,C=CC(=O)OCCCC,-0.3240760969117673
CC#N,C=CC(=O)OCCCC,-0.3641904131231906
CC#N,C=CC(=O)OCCCC,-0.40583464986476964
CC#N,C=CC(=O)OCCCC,-0.4481502891533335
CC#N,C=CC(=O)OCCCC,-0.4888625032804161
CC#N,CC(=O)N(C)C,-0.05704992992290113
CC#N,CC(=O)N(C)C,-0.0773051910658936
CC#N,CC(=O)N(C)C,-0.09829509196760015
CC#N,CC(=O)N(C)C,-0.12745432289853856
CC#N,CC(=O)N(C)C,-0.15568427362583812
CC#N,CC(=O)N(C)C,-0.1934994434920689
CC#N,CC(=O)N(C)C,-0.2341210955037373
CC#N,CC(=O)N(C)C,-0.2833881335376459
CC#N,CC(=O)N(C)C,-0.3413525382466922
CC#N,CC(=O)N(C)C,-0.4113186545546194
CC#N,CC(=O)N(C)C,-0.4889191544610154
CC#N,CC(C)O,0.1928736515913284
CC#N,CC(C)O,0.05334709216517708
CC#N,CC(C)O,-0.06451402878830571
CC#N,CC(C)O,-0.1627893684306128
CC#N,CC(C)O,-0.24619607410353117
CC#N,CC(C)O,-0.31340255397171807
CC#N,CC(C)O,-0.37220806340219115
CC#N,CC(C)O,-0.4216646440785653
CC#N,CC(C)O,-0.4680595465197489
CC#N,CC(C)O,-0.4929647546988664
CC#N,CC(C)O,-0.5071488476286141
CC#N,CC(Cl)(Cl)Cl,-0.14008151479928427
CC#N,CC(Cl)(Cl)Cl,-0.17335665279558746
CC#N,CC(Cl)(Cl)Cl,-0.20403387437201412
CC#N,CC(Cl)(Cl)Cl,-0.2347265270976906
CC#N,CC(Cl)(Cl)Cl,-0.26612590592608365
CC#N,CC(Cl)(Cl)Cl,-0.29863243701442127
CC#N,CC(Cl)(Cl)Cl,-0.3334865721276464
CC#N,CC(Cl)(Cl)Cl,-0.3700312453640136
CC#N,CC(Cl)(Cl)Cl,-0.4083065177865429
CC#N,CC(Cl)(Cl)Cl,-0.44809578893616486
CC#N,CC(Cl)(Cl)Cl,-0.4886514845097869
CC#N,CC(O)CO,1.6345330241649674
CC#N,CC(O)CO,1.4326170402859992
CC#N,CC(O)CO,1.225087276309374
CC#N,CC(O)CO,1.0240172214688243
CC#N,CC(O)CO,0.8072428499744816
CC#N,CC(O)CO,0.6095647418595248
CC#N,CC(O)CO,0.39721026777371393
CC#N,CC(O)CO,0.19799220556893724
CC#N,CC(O)CO,-0.01989012998466456
CC#N,CC(O)CO,-0.2371823318620184
CC#N,CC(O)CO,-0.46902286795689313
CC#N,CCC(C)O,0.45722704422475063
CC#N,CCC(C)O,0.26635808409949097
CC#N,CCC(C)O,0.11661353184356073
CC#N,CCC(C)O,0.008862977741431233
CC#N,CCC(C)O,-0.08603514776089918
CC#N,CCC(C)O,-0.17448270156950257
CC#N,CCC(C)O,-0.2636436745656413
CC#N,CCC(C)O,-0.3428012364590672
CC#N,CCC(C)O,-0.4005569945827928
CC#N,CCC(C)O,-0.4389571710131014
CC#N,CCC(C)O,-0.4805000622954292
CC#N,CCCC(C)O,0.4012221511914186
CC#N,CCCC(C)O,0.2751801343448218
CC#N,CCCC(C)O,0.15904478318323315
CC#N,CCCC(C)O,0.06576295222975452
CC#N,CCCC(C)O,-0.02908800117871651
CC#N,CCCC(C)O,-0.12181038630610899
CC#N,CCCC(C)O,-0.206798774678589
CC#N,CCCC(C)O,-0.28706993362177446
